Race_White,Age,Gender_Male,Undergraduate,Full-Time,Program_Label,GPA,Engagements,Internships,Industry_Label,From_Utah,Program_Score,Industry_Score,Job_Placement
1,23,1,1,1,Marketing,3.58,2,2,Financial Activities,0,0.6,0.5,1
1,16,1,1,0,Finance,3.12,2,0,Financial Activities,1,0.7,0.5,0
1,23,0,1,1,Economics,3.01,2,1,Retail Trade,0,0.6,-0.2,0
1,24,0,1,1,Business Administration,4.11,3,2,Manufacturing,1,0.4,-0.6,1
1,21,0,1,1,Business,3.2,7,2,Professional & Business Services,1,0.5,0.0,1
1,22,1,0,1,Business Administration,3.54,2,2,Educational Services,0,0.4,0.4,1
1,29,0,0,0,Management,3.21,5,2,Leisure & Hospitality,1,0.5,-0.8,1
1,26,1,1,1,Business Administration,2.81,3,2,Professional & Business Services,1,0.4,0.0,0
1,21,1,1,1,Business Administration,3.63,8,3,Information (Tech Sector),1,0.4,-0.5,1
1,19,1,1,1,Accounting,3.68,0,1,Transportation & Warehousing,0,0.9,0.8,0
1,23,1,1,1,Business,3.0,2,2,Educational Services,1,0.5,0.4,0
1,23,1,1,1,Business Administration,3.83,6,0,Government,1,0.4,-0.7,1
1,25,1,1,1,Business,3.34,1,1,Financial Activities,1,0.5,0.5,1
1,22,1,1,0,International Business,3.18,5,1,Construction,1,0.3,0.7,0
1,26,0,1,0,Finance,3.16,4,1,Manufacturing,1,0.7,-0.6,1
1,30,1,1,0,Information Systems,3.76,9,1,Healthcare & Social Assistance,0,0.9,1.0,1
1,26,1,1,1,Accounting,2.92,6,0,Leisure & Hospitality,0,0.9,-0.8,1
1,24,1,1,1,Finance,3.13,6,1,Leisure & Hospitality,1,0.7,-0.8,1
1,23,0,1,1,Business,3.63,10,3,Transportation & Warehousing,0,0.5,0.8,1
1,23,1,0,1,Finance,3.59,10,1,Transportation & Warehousing,0,0.7,0.8,1
1,28,1,1,1,Business Administration,3.19,7,2,Manufacturing,0,0.4,-0.6,1
1,22,1,0,0,Information Systems,3.89,5,2,Educational Services,1,0.9,0.4,1
1,24,0,1,1,Business Administration,3.17,6,1,Retail Trade,1,0.4,-0.2,0
1,24,0,1,0,Management,3.44,4,0,Transportation & Warehousing,0,0.5,0.8,1
1,22,1,1,0,Business Administration,3.4,10,1,Information (Tech Sector),1,0.4,-0.5,1
1,20,1,1,0,Information Systems,3.4,7,2,Transportation & Warehousing,1,0.9,0.8,1
0,25,0,0,0,Data Analytics,3.44,3,1,Government,0,1.0,-0.7,1
0,24,1,1,1,International Business,3.43,1,0,Information (Tech Sector),1,0.3,-0.5,0
1,26,0,1,1,Business,3.43,0,1,Retail Trade,1,0.5,-0.2,0
1,22,1,1,1,International Business,3.45,2,2,Government,1,0.3,-0.7,0
1,28,1,0,1,Management,3.83,2,2,Government,0,0.5,-0.7,1
1,21,1,1,1,International Business,3.43,4,1,Manufacturing,1,0.3,-0.6,1
1,29,1,0,1,Finance,3.71,2,1,Transportation & Warehousing,0,0.7,0.8,1
1,19,0,0,1,Marketing,3.54,6,1,Professional & Business Services,0,0.6,0.0,1
1,25,0,1,0,Accounting,3.61,2,0,Information (Tech Sector),1,0.9,-0.5,0
1,25,1,0,0,Information Systems,3.73,2,1,Healthcare & Social Assistance,1,0.9,1.0,1
1,22,0,0,1,Accounting,3.16,5,2,Professional & Business Services,1,0.9,0.0,0
1,25,1,1,1,Information Systems,3.69,9,2,Construction,0,0.9,0.7,1
1,28,1,1,1,Business,3.44,5,2,Healthcare & Social Assistance,1,0.5,1.0,1
1,17,1,1,1,International Business,3.21,4,2,Educational Services,0,0.3,0.4,0
1,26,0,1,0,Business,3.73,6,1,Retail Trade,1,0.5,-0.2,1
1,17,0,1,1,Business Administration,3.37,3,1,Manufacturing,1,0.4,-0.6,0
1,21,0,1,1,Business Administration,3.61,4,1,Professional & Business Services,1,0.4,0.0,1
1,29,0,1,0,Accounting,2.69,2,2,Transportation & Warehousing,0,0.9,0.8,1
1,22,0,1,0,Economics,3.72,6,0,Retail Trade,1,0.6,-0.2,1
1,20,0,1,1,Economics,4.28,7,3,Government,1,0.6,-0.7,1
1,23,0,0,1,Marketing,3.5,7,2,Information (Tech Sector),0,0.6,-0.5,1
0,30,0,1,1,Economics,3.42,3,1,Construction,1,0.6,0.7,1
1,19,1,1,1,Management,3.36,8,2,Manufacturing,1,0.5,-0.6,1
1,21,1,1,1,Finance,3.67,3,0,Government,0,0.7,-0.7,1
0,28,1,1,1,Finance,3.41,2,1,Retail Trade,0,0.7,-0.2,1
1,30,1,0,1,Business Administration,3.69,3,1,Information (Tech Sector),1,0.4,-0.5,1
1,24,1,1,1,Economics,4.02,6,0,Construction,1,0.6,0.7,1
1,20,1,1,1,Marketing,3.75,1,3,Government,0,0.6,-0.7,1
1,30,0,0,0,Information Systems,3.45,6,2,Construction,1,0.9,0.7,1
1,29,1,0,1,Business Administration,3.17,9,0,Retail Trade,0,0.4,-0.2,1
1,26,1,1,1,Business,3.38,3,1,Transportation & Warehousing,1,0.5,0.8,1
1,22,1,0,0,Economics,3.45,5,0,Financial Activities,1,0.6,0.5,1
1,24,0,1,1,Business Administration,3.1,2,3,Financial Activities,1,0.4,0.5,0
1,24,1,1,0,Economics,3.83,4,1,Leisure & Hospitality,1,0.6,-0.8,1
1,25,1,1,1,Management,3.67,0,1,Educational Services,0,0.5,0.4,0
1,28,0,1,1,Marketing,3.19,10,1,Financial Activities,1,0.6,0.5,1
1,27,0,0,1,Accounting,2.97,4,1,Educational Services,1,0.9,0.4,1
1,21,1,1,1,Data Analytics,3.72,8,2,Government,0,1.0,-0.7,1
1,28,1,1,1,Marketing,3.01,1,2,Government,1,0.6,-0.7,1
1,25,1,0,1,Economics,3.53,8,2,Educational Services,0,0.6,0.4,1
1,26,0,1,1,Business,3.38,9,2,Professional & Business Services,0,0.5,0.0,1
1,28,1,0,1,Business,3.74,7,2,Transportation & Warehousing,0,0.5,0.8,1
0,21,1,0,1,Accounting,3.74,9,0,Educational Services,0,0.9,0.4,1
1,24,1,1,1,International Business,3.25,2,0,Educational Services,1,0.3,0.4,0
1,22,1,1,1,Business,3.77,5,1,Financial Activities,0,0.5,0.5,0
1,19,0,1,1,Business Administration,3.41,6,2,Information (Tech Sector),0,0.4,-0.5,1
